-0.03937788848538398,-0.05587644418113922
-0.0404489750816595,-0.0573691064410786
-0.0391911024316701,-0.0560998576395173
-0.0407670886069003,-0.0571039469425945
-0.0392251734790867,-0.0554699243617784
-0.0417725222360198,-0.058643921280236
-0.039543074472778,-0.0547659427687011
-0.0411579225330705,-0.0597968899647335
-0.0397895523840033,-0.0560254268064377
-0.0408129026250951,-0.0585223823194887
-0.0400736324644779,-0.0562988032382541
-0.0418970527013023,-0.058014900778688
-0.0399126912919429,-0.0570818391873718
-0.040678248622692,-0.0582785565665509
-0.03923672326711375,-0.0574841064251405
-0.038301637168995,-0.0545988935347298
-0.0420886736952851,-0.0547767774322294
-0.0408172568912439,-0.0584495924759012
-0.0392252625534155,-0.0557627234790948
-0.0410678372061228,-0.0586502953056258
-0.0396264897168128,-0.0565889157082764
-0.0414038486453215,-0.0592101603847105
-0.0398068655452737,-0.0571116147792794
-0.0409145664279789,-0.0565223589855308
-0.0386121775334332,-0.0546037922109104
-0.0405547326017771,-0.056766865221537
-0.0392986994279844,-0.0563192714240571
-0.0407035241975556,-0.0571672087495382
-0.0395413638211878,-0.0546535674228795
