-0.04078174935658969,-0.057212023951923686
-0.0410814527176552,-0.0573191692871022
-0.0401882490954459,-0.0567514774746178
-0.0401207344916508,-0.0562958508815745
-0.0406270579585745,-0.0590286944558761
-0.0397791593080792,-0.0561801996393076
-0.0409608877125688,-0.0580116674630208
-0.0404246911711872,-0.0564711938242023
-0.0406518370815364,-0.0572563503046421
-0.0405273868894753,-0.0560088952409305
-0.0414126205622653,-0.0569675708587606
-0.0399180193135677,-0.057714512578265
-0.0400453960176356,-0.0582147267941079
-0.0412804614432788,-0.0587991286861348
-0.0408105850454924,-0.0575315167616101
-0.0404022876155147,-0.0587708720156955
-0.0410661254270546,-0.0577491185693325
-0.0407577561802885,-0.0569363455825767
-0.0402074709707223,-0.0570387690347295
-0.0356624239558851,-0.0514705582274298
-0.0416355311488707,-0.0586342317821045
-0.0352041119734865,-0.0506044097698607
-0.0388571374516604,-0.0561444248566781
-0.0359902212029178,-0.0502397658530049
-0.0417023755103489,-0.0584276753657026
-0.0373062231232843,-0.0504263264652929
-0.0408093426183871,-0.0567796064304199
-0.0363753092995851,-0.0517698417818292
-0.0401467924302261,-0.0566005070860589
-0.0356963357346309,-0.0515340511360786
-0.0404862066953775,-0.0554062072854041
-0.0358434834479131,-0.0510822170933176
-0.0406014566260524,-0.0586328122279551
-0.0347361344648433,-0.0500104419926619
-0.0408461399023616,-0.0583876591812585
-0.0358767617522688,-0.0505413107667541
-0.0405244249394695,-0.0569690679909996
-0.0350241648146431,-0.0508013812815452
-0.0416556345405647,-0.0583818645186993
-0.0361987248520005,-0.0518294946142899
-0.0402659533657302,-0.0579908201880293
-0.0359414073587025,-0.0515863703322749
-0.0413102842127098,-0.0583398138687302
-0.0351223933046124,-0.0515558919607616
-0.0351843985233183,-0.0498409513814705
-0.0406423402711827,-0.0581978754466112
-0.0355157835228941,-0.04969771916467
-0.0348667451561771,-0.0507475386013981
-0.041193756902212,-0.0585197969778025
-0.0352027475749218,-0.0511765785475515
-0.0352164836811991,-0.0513720085628515
-0.0416222546547581,-0.0599023709207181
-0.0353284944195624,-0.0518461718820494
-0.035966844803625,-0.0510619503563313
-0.0407080828628158,-0.0576025346877762
-0.0358679183971251,-0.0518643804721735
-0.036364717638507,-0.0545206861458396
-0.0418771362864531,-0.0572065787618333
-0.0398250897194934,-0.0567614009815242
-0.0405477899620506,-0.0583695687754559
-0.0428866178951645,-0.0583549879937784
-0.0404053901700369,-0.05685976469102
-0.0408684536720526,-0.058066127383451
-0.0416936710611694,-0.0596892863158824
-0.0405618595861797,-0.058356869410099
-0.0406703361934468,-0.0580857959067503
-0.0412976994468613,-0.0569194572778793
-0.0413043742344657,-0.0576729124236362
-0.0394575146514401,-0.0551275528195575
-0.0409876707748989,-0.0587140790421396
-0.0404538150534766,-0.0560003263565229
-0.0405754990849202,-0.0579268568015864
-0.0412028877119726,-0.0578283784646725
-0.0408139070537097,-0.0575788062994568
-0.041236722581397,-0.0589261496244803
-0.0408171710253426,-0.0582233759219384
-0.0350546251757214,-0.0507493213037228
-0.0406131086678684,-0.0585239753633384
-0.0355245092597462,-0.0504548146874002
-0.040800427028636,-0.0572820824790366
-0.036048912375144,-0.050714114476227
-0.0410973970566746,-0.0599724824947195
-0.0347860986873015,-0.051043843088126
-0.0411772992914522,-0.0574973530486831
-0.0347973795297481,-0.0494949334196375
-0.0404758826564827,-0.0588149688135853
-0.0345920317870237,-0.0505017119239526
-0.0412894479218528,-0.0596461389880677
-0.0348572356514534,-0.0515469354016373
-0.0408833665689405,-0.057536677008153
-0.0356851697179307,-0.0502383658667109
-0.0410167411425206,-0.057374906493575
-0.0355548771308512,-0.0517830474424133
-0.0405010342286505,-0.0577652183295456
-0.036154160049688,-0.0526177117962641
-0.0410245362154411,-0.0573860568130095
-0.0355587282715166,-0.0511098121338549
-0.0416639002279304,-0.0569809387356973
-0.0367012625049446,-0.0514026021083448
-0.0408071478783397,-0.0580782100090872
-0.0353419021344914,-0.0523749886775371
-0.0349182423097305,-0.0520490979225195
-0.0401773508711846,-0.0571489135858948
-0.0351158078363806,-0.0495911425661981
-0.0361584024095431,-0.0512661670450199
-0.0404386570978158,-0.0553242282212314
-0.0359023530775635,-0.0509484179624701
-0.0359605321667502,-0.0520287926439516
-0.0402929717300927,-0.0601401648464508
-0.0412998008165603,-0.0575052517097982
-0.0410272787324632,-0.0585376035778148
-0.0406261116206144,-0.059584823551776
-0.0409449453288797,-0.0589812551686345
-0.0407799427053237,-0.0548612306004221
-0.0406485624721148,-0.056570565055601
-0.0401064453517831,-0.057534672808578
-0.041277748702211,-0.0572390509421558
-0.0402426145093627,-0.0574853041812458
-0.0402665978591723,-0.0578900653515387
-0.0406356569025566,-0.0590583429506282
-0.040524366032497,-0.0571605708976976
-0.0407259775905748,-0.0564838679422397
-0.0403568273951954,-0.0595245942713025
-0.0408144839655161,-0.0569504822356901
-0.0404474583279165,-0.0584677025345553
-0.040500807403257,-0.0586075353158532
-0.0411580478349765,-0.0574540504953746
-0.0349821820515769,-0.0496966295048994
-0.0405274438368489,-0.0593687805045437
-0.0350343554009608,-0.0508930005681261
-0.0414261379106324,-0.0567778311512631
-0.0352870131848541,-0.050561771383829
-0.0408863025890756,-0.056599555051037
-0.0347723800932371,-0.0490930418739935
-0.0414971863718494,-0.0580380259513785
-0.0357719516982885,-0.0513752128866868
-0.0409357564145902,-0.0601195835063957
-0.034910542196218,-0.0511155894480241
-0.0407977570265156,-0.0579974668663841
-0.0352852334057037,-0.0492594642378364
-0.0398996859176666,-0.0554749475342256
-0.03517124763204,-0.0516654202478115
-0.0398468428920675,-0.0565418082028586
-0.0363952706781554,-0.0500553152955257
-0.040892455233654,-0.0577106175173823
-0.0356119593238615,-0.0521452409655448
-0.0409422067722425,-0.0579643952939695
-0.0364138500455564,-0.0522623845083652
-0.0410151467677593,-0.0559715228550596
-0.0361970884840347,-0.0517644669655253
-0.0406447047204137,-0.0586550024032543
-0.0353689515731252,-0.0502423884755762
-0.0355023166332533,-0.052282981334356
-0.0395919746108256,-0.0571158227420516
-0.0353384418406118,-0.0511198023880697
-0.0362057017944049,-0.051807170606463
-0.0412237698829898,-0.0593559278898938
-0.0343119330012932,-0.0508458155896599
-0.0358510413945468,-0.0525013367079054
-0.0412496325071126,-0.0581813079052465
-0.0371053829368929,-0.0531979425813294
-0.0368487940027318,-0.0518554729617379
-0.0396141373548083,-0.0563926206228809
-0.0358265127024405,-0.0515815736758128
-0.0347952213480286,-0.0514985248909201
-0.040899137202555,-0.0590578102781694
-0.0357813997105388,-0.0507964044282478
-0.0359979988272043,-0.0524615109304869
-0.0418546519989201,-0.0593777096689842
-0.0401626403085248,-0.0568367025626077
-0.0421223825641871,-0.0605814997395037
-0.0403002592386065,-0.0595136974055156
-0.0412787576131582,-0.0582850010903381
-0.0406688297436049,-0.0571737305559961
-0.040478106138022,-0.0573948033369878
-0.0406909536432667,-0.0587627835102836
-0.0412266262999166,-0.0569842462999622
-0.0402347712548038,-0.0571578864934978
-0.0398521577850754,-0.0592801103722854
-0.0407600501499921,-0.0569289391125992
-0.0413141770545322,-0.0580849716598268
-0.0418586042605197,-0.0574473941574829
